filename, ad, age, alps_release, area, balancer, dbd, doi, effector, gender, publishing_name, roi
"Janelia-2054710600126169186-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_038_053_2646506957246038053_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_27E07_XA_21","Day 1-5","Descending Neurons 2018","Brain","null","GMR_20F03_XD_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS01593","DNg26"
"Janelia-2054710624545407074-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_165_607_2646506722109165607_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_115F05_BB_21","Day 1-5","Descending Neurons 2018","Brain","null","GMR_48E11_XD_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS01580","DNp10"
"Janelia-2054710630597787746-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_391_079_2646506967442391079_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_116F08_BB_21","Day 1-5","Descending Neurons 2018","Brain","null","BJD_102D12_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS01581","DNp30,DNp13"
"Janelia-2057703226098057314-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_712_805_2646506388871712805_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_94E01_XA_21","Day 1-5","Descending Neurons 2018","Brain","null","BJD_115F05_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS01608","DNp10"
"Janelia-2057703238441893986-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_174_439_2646506806339174439_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_11H10_XA_21","Day 1-5","Descending Neurons 2018","Brain","CyOTb","BJD_104F07_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS01587","DNp29"
"Janelia-2057703248537583714-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_030_375_2646527114358030375_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_20C03_XA_21","Day 1-5","Descending Neurons 2018","Brain","TM6B","GMR_23C07_XD_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS01589","DNp28"
"Janelia-2057703254870982754-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_913_640_2646531682965913640_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_20C03_XA_21","Day 1-5","Descending Neurons 2018","Brain","CyOTb","GMR_31B08_XD_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS01590","DNp28"
"Janelia-2057703276572311650-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_348_583_2646507109738348583_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_64B03_XA_21","Day 1-5","Descending Neurons 2018","Brain","TM6B","GMR_29G08_XD_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS01602","DNg25"
"Janelia-2057703279382495330-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_925_863_2611403893006925863_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_72H09_XA_21","Day 1-5","Descending Neurons 2018","Brain","null","BJD_118A10_AV_01","10.1016/j.neuron.2017.03.010","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS01603","null"
"Janelia-2057703286156296290-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_239_143_2646507137064239143_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_73A05_XA_21","Day 1-5","Descending Neurons 2018","Brain","null","BJD_100F04_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS01604","DNg07"
"Janelia-2065294056644149346-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_806_498_2065491939976806498_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_14C08_BB_21","Day 1-5","MB Paper 2014","Brain","CyO;TM6b","GMR_15B01_AV_01","10.7554/eLife.04577","UAS_Chrimson_Venus_X_0070","Female","MB011B","MBON-gamma5beta'2a,MBON-beta'2mp,MBON-beta'2mp_bilateral"
"Janelia-2080822626355249250-Brain-20x_nrs_jacs_jacsData_filestore_nerna_Alignment_806_818_2287403854955806818_align_AlignedFlyBrain_8bitc_J18U_SG","BJD_116F04_BB_21","Day 1-5","LC Paper","Brain","null","GMR_85H06_AV_01","10.7554/eLife.21022","UAS_Chrimson_Venus_X_0070","Female","SS02445","LC26"
"Janelia-2084467421808164962-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_816_290_2570330027895816290_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_84F07_XA_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_10G01_AV_01","10.1101/404277","UAS_Chrimson_Venus_X_0070","Female","LH18","LO-PN2"
"Janelia-2084467454364352610-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_002_914_2570330720820002914_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_13E04_XA_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_53B06_AV_01","10.1101/404277","UAS_Chrimson_Venus_X_0070","Female","LH374","PV5g1/g2"
"Janelia-2089932647634567266-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_905_826_2635616225215905826_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_104B02_BB_21","Day 1-5","Descending Neurons 2018","Brain","CyOTb","BJD_103C12_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS00865","DNp05"
"Janelia-2089932656136421474-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_850_280_2646510775555850280_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_137F08_BB_21","Day 1-5","Descending Neurons 2018","Brain","null","BJD_103G08_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS00898","DNg17"
"Janelia-2089932664076238946-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_339_878_2646535201714339878_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_127A08_BB_21","Day 1-5","Descending Neurons 2018","Brain","CyOTb","BJD_105D02_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS00934","DNp04"
"Janelia-2089932681981722722-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_333_670_2646506814027333670_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_119A05_BB_21","Day 1-5","Descending Neurons 2018","Brain","null","BJD_105G01_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02111","DNg10"
"Janelia-2089932688864575586-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_407_782_2646528193141407782_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_107A12_BB_21","Day 1-5","Descending Neurons 2018","Brain","null","BJD_107A06_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02256","DNp06"
"Janelia-2089932696833753186-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_674_406_2646506687711674406_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_117F04_BB_21","Day 1-5","Descending Neurons 2018","Brain","null","BJD_109F06_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02259","DNg13"
"Janelia-2089932700730261602-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_578_084_2611412524280578084_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_106H06_BB_21","Day 1-5","Descending Neurons 2018","Brain","null","BJD_112B02_AV_01","10.1016/j.neuron.2017.03.010","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02260","null"
"Janelia-2091814324812120162-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_789_285_2646506858612789285_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_122H12_BB_21","Day 1-5","Descending Neurons 2018","Brain","null","BJD_118A10_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02275","DNg01"
"Janelia-2091814342205898850-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_773_669_2646506882184773669_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_113F07_BB_21","Day 1-5","Descending Neurons 2018","Brain","CyOTb","BJD_118E07_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02276","DNp07"
"Janelia-2091814345024471138-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_484_775_2646506967962484775_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_111G08_BB_21","Day 1-5","Descending Neurons 2018","Brain","null","BJD_119A05_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02278","DNg10"
"Janelia-2091814357695463522-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_970_981_2646506957589970981_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_137F08_BB_21","Day 1-5","Descending Neurons 2018","Brain","null","BJD_119H02_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02279","DNg17"
"Janelia-2091814369858945122-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_057_884_2410178653880057884_align_AlignedFlyBrain_8bitc_J18U_SG","BJD_118E07_BB_21","Day 1-5","Descending Neurons 2018","Brain","null","BJD_126F02_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02310","descending neurons"
"Janelia-2091814377769402466-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_598_181_2646534954254598181_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_10A07_XA_21","Day 1-5","Descending Neurons 2018","Brain","null","BJD_109B01_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02257","DNp27"
"Janelia-2092815209646260322-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_478_626_2567889381939478626_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_20A03_BB_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_30H02_AV_01","10.1101/404277","UAS_Chrimson_Venus_X_0070","Female","LH185","PV6a1"
"Janelia-2092815347815022690-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_885_346_2567889350712885346_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_21D06_BB_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_37F05_AV_01","10.1101/404277","UAS_Chrimson_Venus_X_0070","Female","LH258","PV2a1/b1"
"Janelia-2092815379721093218-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_901_154_2567889101369901154_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_93F07_XA_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_37F05_AV_01","10.1101/404277","UAS_Chrimson_Venus_X_0070","Female","LH259","PV2a1/b1"
"Janelia-2092815415481729122-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_227_810_2567888224714227810_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_46E07_XA_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_38F08_AV_01","10.1101/404277","UAS_Chrimson_Venus_X_0070","Female","LH260","PLP-PN1"
"Janelia-2092815528593719394-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_961_762_2567888993374961762_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_46A08_BB_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_25B07_AV_01","10.1101/404277","UAS_Chrimson_Venus_X_0070","Female","LH168","PV5b2"
"Janelia-2092815568502521954-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_716_642_2567889159972716642_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_50H07_XA_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_16H04_AV_01","10.1101/404277","UAS_Chrimson_Venus_X_0070","Female","LH85","WED-PN6"
"Janelia-2094604375107305570-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_790_690_2570331791495790690_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_79C09_XA_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_22A12_AV_01","10.1101/404277","UAS_Chrimson_Venus_X_0070","Female","LH141","PD3a1"
"Janelia-2094604408745623650-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_124_514_2570333697832124514_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_14E05_BB_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_41H09_AV_01","10.1101/404277","UAS_Chrimson_Venus_X_0070","Female","LH272","PLP-PN1"
"Janelia-2094604442115506274-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_176_546_2570333386019176546_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_14B11_XA_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_38F08_AV_01","10.1101/404277","UAS_Chrimson_Venus_X_0070","Female","LH263","PV5b2"
"Janelia-2094604460230705250-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_830_497_2570334045904830497_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_31D07_BB_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_25B07_AV_01","10.1101/404277","UAS_Chrimson_Venus_X_0070","Female","LH166","PV5a1"
"Janelia-2094604469693055074-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_996_321_2570334045929996321_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_24C08_XA_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_30E03_XD_01","10.1101/404277","UAS_Chrimson_Venus_X_0070","Female","LH180","AV6b3"
"Janelia-2094604501284552802-Brain-20x_nrs_jacs_jacsData_filestore_rubing_Alignment_732_513_2570332960435732513_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_70G05_BB_21","Day 1-5","Lateral Horn 2019","Brain","null","GMR_41H09_AV_01","10.1101/404277","UAS_Chrimson_Venus_X_0070","Female","LH279","AVLP-PN1"
"Janelia-2095297995594530914-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_215_004_2411363325209215004_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_55D12_XA_21","Day 1-5","Descending Neurons 2018","Brain","CyOTb","GMR_72H04_XD_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02370","DNb03"
"Janelia-2095298005501476962-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_995_750_2646506959338995750_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_105A09_BB_21","Day 1-5","Descending Neurons 2018","Brain","TM6B","BJD_127H02_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02377","DNg15"
"Janelia-2095298013671981154-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_986_716_2410292903503986716_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_91C05_XA_21","Day 1-5","Descending Neurons 2018","Brain","CyOTb","GMR_37G07_XD_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02382","DNp03"
"Janelia-2095298020760354914-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_286_888_2646538967054286888_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_103G04_BB_21","Day 1-5","Descending Neurons 2018","Brain","CyOTb","GMR_45H03_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02383","DNb01"
"Janelia-2095298039542448226-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_364_710_2646522267982364710_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_114G06_BB_21","Day 1-5","Descending Neurons 2018","Brain","null","BJD_121E05_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02285","DNg01"
"Janelia-2095298049088684130-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_851_815_2646506966955851815_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_107A06_BB_21","Day 1-5","Descending Neurons 2018","Brain","null","BJD_124C05_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02292","DNp06,DNp04"
"Janelia-2095298052075028578-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_018_280_2646510715787018280_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_10A12_XA_21","Day 1-5","Descending Neurons 2018","Brain","null","BJD_125A05_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02299","DNp01"
"Janelia-2095298059960320098-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_717_671_2646506967643717671_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_14H09_XA_21","Day 1-5","Descending Neurons 2018","Brain","null","BJD_127A06_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02316","DNg30"
"Janelia-2100932939083677794-Brain-63x_nrs_jacs_jacsData_filestore_nerna_Alignment_397_538_2244728952654397538_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","BJD_101F07_BB_21","Day 1-5","LC Paper","Brain","null","BJD_107F03_AV_01","10.7554/eLife.21022","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02638","LC24"
"Janelia-2100932983627186274-Brain-63x_nrs_jacs_jacsData_filestore_nerna_Alignment_024_545_2652310506425024545_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG","BJD_115E07_BB_21","Day 1-5","LC Paper","Brain","CyOTM6B","BJD_104H05_AV_01","10.7554/eLife.21022","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02645","LC9"
"Janelia-2100933000551202914-Brain-63x_nrs_jacs_jacsData_filestore_nerna_Alignment_156_194_2104056920561156194_align_Brains_63x_Aligned63xScale_8bitc_J18U_SG","BJD_120A01_BB_21","Day 1-5","LC Paper","Brain","CyOTM6B","BJD_103B09_AV_01","10.7554/eLife.21022","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02650","LC25"
"Janelia-2102558427623456775-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_166_946_2630950382729166946_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_42B02_XA_21","Day 1-5","Descending Neurons 2018","Brain","CyOTb","BJD_127F10_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02324","DNg07"
"Janelia-2102558430869848071-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_072_609_2630963975554072609_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_110D01_BB_21","Day 1-5","Descending Neurons 2018","Brain","null","GMR_15E12_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02379","DNp11,DNp02"
"Janelia-2102558461924474887-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_121_442_2630950384088121442_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_118E07_BB_21","Day 1-5","Descending Neurons 2018","Brain","null","GMR_47D05_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02384","DNa10,DNa04"
"Janelia-2102558512109322247-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_267_745_2630959392161267745_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_111C04_BB_21","Day 1-5","Descending Neurons 2018","Brain","CyOTb","BJD_126F02_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02536","DNa05"
"Janelia-2102558531377954823-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_567_073_2630950924100567073_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_61A01_XA_21","Day 1-5","Descending Neurons 2018","Brain","null","GMR_13B05_XD_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02378","DNg30"
"Janelia-2107647979627216994-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_812_134_2611424396727812134_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_123E03_BB_21","Day 1-5","Descending Neurons 2018","Brain","null","BJD_121E05_AV_01","10.1016/j.neuron.2017.03.010","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02541","null"
"Janelia-2107647994382778466-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_931_878_2646506960416931878_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_144E04_BB_21","Day 1-5","Descending Neurons 2018","Brain","TM6B","BJD_103G04_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02542","DNb01"
"Janelia-2107647999533383778-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_602_278_2646506688206602278_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_60B12_XA_21","Day 1-5","Descending Neurons 2018","Brain","null","GMR_58E05_XD_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02387","DNg30"
"Janelia-2107648002716860514-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_183_143_2646524720635183143_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_14H09_XA_21","Day 1-5","Descending Neurons 2018","Brain","null","GMR_61A01_AW_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02388","DNg30"
"Janelia-2107648041166045282-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_603_942_2646524915460603942_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_109B01_BB_21","Day 1-5","Descending Neurons 2018","Brain","CyOTb","BJD_104F07_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS00923","DNp27"
"Janelia-2109119443761102946-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_153_830_2646522881525153830_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","BJD_110D01_BB_21","Day 1-5","Descending Neurons 2018","Brain","TM6B","BJD_124C05_AV_01","10.7554/elife.34272","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02534","DNp11,DNp02"
"Janelia-2110220316104982626-Brain-20x_nrs_jacs_jacsData_filestore_ditp_Alignment_760_806_2611426859593760806_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG","GMR_58E07_BB_21","Day 1-5","Descending Neurons 2018","Brain","CyOTb","GMR_30C01_AV_01","10.1016/j.neuron.2017.03.010","IVS-myr-FLAG_Syt-HA_3_0055","Female","SS02621","null"
"Janelia-2110272527384182882-Brain-20x_nrs_jacs_jacsData_filestore_robiea_Alignment_689_826_2110604978031689826_align_AlignedFlyBrain_8bitc_J18U_SG","null","Day 1-5","Hampel 2015","Brain","null","null","10.7554/eLife.08758","UAS_IVS-mCD8_3_0007","Female","spGAL4 control","null"
"Janelia-2110272530890621026-Brain-20x_nrs_jacs_jacsData_filestore_robiea_Alignment_739_682_2110606102268739682_align_AlignedFlyBrain_8bitc_J18U_SG","null","Day 1-5","Hampel 2015","Brain","null","null","10.7554/eLife.08758","UAS_IVS-mCD8_3_0007","Female","spGAL4 control","null"
"Janelia-2110272531574292578-Brain-20x_nrs_jacs_jacsData_filestore_robiea_Alignment_529_826_2110609463315529826_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_67A06_XA_21","Day 1-5","Robie 2017","Brain","null","GMR_11F03_AV_01","10.1016/j.cell.2017.06.032","UAS_IVS-mCD8_3_0007","Female","SS02702","outer ring,inner ring"
"Janelia-2110272532769669218-Brain-20x_nrs_jacs_jacsData_filestore_robiea_Alignment_757_986_2110615892302757986_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_67A06_XA_21","Day 1-5","Robie 2017","Brain","null","GMR_50H07_AV_01","10.1016/j.cell.2017.06.032","UAS_IVS-mCD8_3_0007","Female","SS02703","null"
"Janelia-2110272533612724322-Brain-20x_nrs_jacs_jacsData_filestore_robiea_Alignment_614_946_2110635736561614946_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_67A06_XA_21","Day 1-5","Robie 2017","Brain","TM6B","GMR_93G02_AV_01","10.1016/j.cell.2017.06.032","UAS_IVS-mCD8_3_0007","Female","SS02704","outer ring"
"Janelia-2110272534329950306-Brain-20x_nrs_jacs_jacsData_filestore_robiea_Alignment_395_938_2110637741535395938_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_50H07_XA_21","Day 1-5","Robie 2017","Brain","null","GMR_11F03_AV_01","10.1016/j.cell.2017.06.032","UAS_IVS-mCD8_3_0007","Female","SS02705","inner ring,outer ring"
"Janelia-2110272535051370594-Brain-20x_nrs_jacs_jacsData_filestore_robiea_Alignment_629_538_2110638188333629538_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_50H07_XA_21","Day 1-5","Robie 2017","Brain","null","GMR_93G02_AV_01","10.1016/j.cell.2017.06.032","UAS_IVS-mCD8_3_0007","Female","SS02706","inner ring,outer ring"
"Janelia-2110272536448073826-Brain-20x_nrs_jacs_jacsData_filestore_robiea_Alignment_081_378_2110647349050081378_align_AlignedFlyBrain_8bitc_J18U_SG","GMR_20A02_XA_21","Day 1-5","Robie 2017","Brain","null","GMR_11F03_AV_01","10.1016/j.cell.2017.06.032","UAS_IVS-mCD8_3_0007","Female","SS02707","inner ring,outer ring"
